persona,Am the life of the party.,Feel little concern for others.,Am always prepared.,Get stressed out easily.,Have a rich vocabulary.,Don't talk a lot.,Am interested in people.,Leave my belongings around.,Am relaxed most of the time.,Have difficulty understanding abstract ideas.,Feel comfortable around people.,Insult people.,Pay attention to details.,Worry about things.,Have a vivid imagination.,Keep in the background.,Sympathize with others' feelings.,Make a mess of things.,Seldom feel blue.,Am not interested in abstract ideas.,Start conversations.,Am not interested in other people's problems.,Get chores done right away.,Am easily disturbed.,Have excellent ideas.,Have little to say.,Have a soft heart.,Often forget to put things back in their proper place.,Get upset easily.,Do not have a good imagination.,Talk to a lot of different people at parties.,Am not really interested in others.,Like order.,Change my mood a lot.,Am quick to understand things.,Don't like to draw attention to myself.,Take time out for others.,Shirk my duties.,Have frequent mood swings.,Use difficult words.,Don't mind being the center of attention.,Feel others' emotions.,Follow a schedule.,Get irritated easily.,Spend time reflecting on things.,Am quiet around strangers.,Make people feel at ease.,Am exacting in my work.,Often feel blue.,Am full of ideas.
"closed to experience, conscientious, slightly extroverted, agreeable and neurotic",disagree,disagree,agree,strongly agree,disagree,disagree,agree,strongly disagree,disagree,strongly agree,agree,disagree,agree,agree,strongly disagree,disagree,agree,disagree,disagree,strongly disagree,agree,strongly disagree,agree,strongly agree,disagree,disagree,agree,strongly disagree,strongly agree,disagree,agree,disagree,agree,agree,disagree,disagree,agree,strongly disagree,agree,disagree,agree,agree,agree,agree,agree,disagree,agree,agree,agree,disagree
"closed to experience, conscientious, extroverted, highly agreeable and neurotic",agree,strongly disagree,agree,strongly agree,disagree,disagree,agree,strongly disagree,disagree,strongly agree,agree,strongly disagree,agree,agree,disagree,disagree,agree,disagree,disagree,agree,agree,disagree,agree,agree,disagree,strongly disagree,agree,disagree,strongly agree,agree,agree,strongly disagree,agree,agree,disagree,disagree,agree,disagree,agree,disagree,agree,agree,agree,agree,neither agree nor disagree,strongly disagree,agree,agree,strongly agree,disagree
"closed to experience, conscientious, extroverted, slightly agreeable and neurotic",agree,disagree,agree,agree,disagree,disagree,agree,strongly disagree,disagree,agree,agree,disagree,agree,strongly agree,disagree,disagree,agree,disagree,disagree,agree,agree,disagree,agree,strongly agree,disagree,strongly disagree,agree,disagree,strongly agree,agree,agree,disagree,agree,agree,disagree,disagree,agree,disagree,agree,agree,strongly agree,agree,agree,agree,disagree,disagree,agree,agree,agree,disagree
"closed to experience, conscientious, extroverted, agreeable and highly neurotic",agree,disagree,agree,strongly agree,disagree,disagree,agree,strongly disagree,strongly disagree,strongly agree,agree,disagree,agree,strongly agree,disagree,disagree,agree,disagree,strongly disagree,agree,agree,disagree,agree,strongly agree,disagree,strongly disagree,agree,strongly disagree,agree,agree,agree,strongly disagree,agree,strongly agree,agree,disagree,agree,disagree,strongly agree,disagree,agree,agree,agree,strongly agree,disagree,disagree,agree,strongly agree,agree,disagree
"closed to experience, conscientious, extroverted, agreeable and slightly neurotic",agree,disagree,agree,agree,disagree,disagree,agree,strongly disagree,disagree,strongly agree,agree,disagree,agree,agree,strongly disagree,disagree,agree,strongly disagree,disagree,agree,agree,disagree,agree,agree,disagree,disagree,agree,disagree,agree,strongly agree,agree,disagree,agree,agree,agree,disagree,agree,strongly disagree,neither agree nor disagree,disagree,agree,agree,agree,agree,disagree,disagree,agree,agree,disagree,disagree
"highly closed to experience, conscientious, extroverted, agreeable and emotionally stable",agree,strongly disagree,agree,strongly disagree,disagree,disagree,agree,disagree,agree,strongly agree,agree,disagree,strongly agree,strongly disagree,strongly disagree,disagree,agree,strongly disagree,strongly agree,agree,agree,disagree,agree,strongly disagree,disagree,disagree,agree,strongly disagree,strongly disagree,agree,agree,disagree,agree,disagree,neither agree nor disagree,response: strongly disagree,agree,strongly disagree,strongly disagree,disagree,agree,neither agree nor disagree,agree,strongly disagree,disagree,disagree,agree,strongly agree,strongly disagree,strongly disagree
"slightly closed to experience, conscientious, extroverted, agreeable and emotionally stable",agree,disagree,agree,strongly disagree,agree,disagree,agree,disagree,agree,disagree,strongly agree,disagree,strongly agree,disagree,disagree,disagree,agree,disagree,strongly agree,disagree,agree,disagree,agree,strongly disagree,agree,disagree,neither agree nor disagree,strongly disagree,strongly disagree,disagree,agree,disagree,strongly agree,strongly disagree,agree,disagree,agree,strongly disagree,strongly disagree,agree,agree,agree,agree,strongly disagree,agree,disagree,agree,agree,disagree,disagree
"closed to experience, highly conscientious, extroverted, agreeable and emotionally stable",agree,disagree,agree,disagree,agree,disagree,agree,strongly disagree,strongly agree,strongly agree,agree,disagree,strongly agree,disagree,strongly disagree,disagree,agree,disagree,agree,strongly agree,agree,disagree,agree,strongly disagree,disagree,disagree,agree,disagree,strongly disagree,agree,agree,disagree,agree,strongly disagree,neither agree nor disagree,disagree,agree,strongly disagree,strongly disagree,disagree,agree,neither agree nor disagree,strongly agree,strongly disagree,disagree,disagree,agree,agree,strongly disagree,disagree
"closed to experience, slightly conscientious, extroverted, agreeable and emotionally stable",agree,disagree,disagree,strongly disagree,agree,disagree,agree,disagree,strongly agree,disagree,agree,disagree,agree,disagree,disagree,disagree,agree,disagree,agree,strongly agree,agree,disagree,agree,strongly disagree,disagree,disagree,agree,neither agree nor disagree,strongly disagree,agree,agree,disagree,neither agree nor disagree,strongly disagree,agree,disagree,agree,disagree,strongly disagree,disagree,agree,agree,neither agree nor disagree,strongly disagree,disagree,disagree,agree,agree,disagree,disagree
"closed to experience, conscientious, highly extroverted, agreeable and emotionally stable",agree,response: strongly disagree,agree,strongly disagree,disagree,disagree,agree,response: strongly disagree,strongly agree,agree,strongly agree,disagree,strongly agree,response: strongly disagree,disagree,disagree,agree,disagree,agree,disagree,agree,disagree,agree,strongly disagree,disagree,strongly disagree,agree,strongly disagree,strongly disagree,agree,agree,disagree,strongly agree,disagree,agree,strongly disagree,agree,strongly disagree,strongly disagree,disagree,agree,agree,agree,strongly disagree,disagree,disagree,agree,agree,strongly disagree,disagree
"closed to experience, conscientious, slightly extroverted, agreeable and emotionally stable",disagree,disagree,strongly agree,disagree,disagree,disagree,agree,strongly disagree,strongly agree,agree,agree,disagree,agree,disagree,strongly disagree,disagree,agree,disagree,agree,strongly agree,agree,disagree,agree,disagree,disagree,disagree,agree,strongly disagree,strongly disagree,agree,agree,disagree,agree,strongly disagree,disagree,disagree,agree,strongly disagree,strongly disagree,disagree,agree,agree,agree,strongly disagree,agree,disagree,agree,agree,strongly disagree,disagree
"closed to experience, conscientious, extroverted, highly agreeable and emotionally stable",agree,disagree,agree,disagree,strongly disagree,disagree,agree,disagree,strongly agree,disagree,strongly agree,strongly disagree,agree,response: strongly disagree,response: strongly disagree,disagree,strongly agree,disagree,agree,agree,agree,disagree,agree,strongly disagree,disagree,disagree,agree,strongly disagree,strongly disagree,agree,agree,strongly disagree,strongly agree,strongly disagree,neither agree nor disagree,strongly disagree,agree,strongly disagree,strongly disagree,disagree,agree,agree,strongly agree,strongly disagree,disagree,strongly disagree,agree,agree,disagree,disagree
"closed to experience, conscientious, extroverted, slightly agreeable and emotionally stable",agree,disagree,agree,strongly disagree,disagree,disagree,agree,disagree,agree,strongly agree,agree,disagree,strongly agree,disagree,strongly disagree,strongly disagree,agree,disagree,agree,agree,agree,disagree,agree,strongly disagree,disagree,strongly disagree,agree,disagree,strongly disagree,agree,agree,disagree,agree,disagree,neither agree nor disagree,disagree,agree,strongly disagree,disagree,disagree,agree,disagree,agree,strongly disagree,disagree,strongly disagree,agree,agree,disagree,disagree
"closed to experience, conscientious, extroverted, agreeable and highly emotionally stable",strongly agree,disagree,agree,strongly disagree,disagree,strongly disagree,agree,strongly disagree,agree,disagree,strongly agree,disagree,agree,response: strongly disagree,strongly disagree,disagree,agree,disagree,strongly agree,agree,agree,disagree,agree,strongly disagree,disagree,disagree,agree,strongly disagree,strongly disagree,agree,agree,disagree,agree,strongly disagree,neither agree nor disagree,disagree,agree,strongly disagree,strongly disagree,disagree,agree,agree,strongly agree,strongly disagree,disagree,strongly disagree,agree,agree,strongly disagree,disagree
"closed to experience, conscientious, extroverted, agreeable and slightly emotionally stable",agree,disagree,agree,disagree,disagree,disagree,agree,strongly disagree,disagree,strongly agree,strongly agree,disagree,agree,disagree,disagree,disagree,agree,disagree,neither agree nor disagree,agree,agree,disagree,agree,disagree,disagree,disagree,agree,disagree,disagree,agree,agree,disagree,agree,disagree,neither agree nor disagree,disagree,agree,strongly disagree,disagree,disagree,strongly agree,agree,agree,disagree,disagree,disagree,agree,agree,strongly disagree,disagree
"highly closed to experience, conscientious, extroverted, antagonistic and neurotic",strongly agree,disagree,strongly agree,strongly agree,disagree,disagree,agree,disagree,disagree,strongly agree,agree,agree,agree,agree,strongly disagree,disagree,disagree,strongly disagree,disagree,strongly disagree,agree,disagree,agree,agree,disagree,disagree,strongly disagree,strongly disagree,strongly agree,disagree,agree,strongly disagree,agree,agree,disagree,strongly disagree,response: strongly disagree,strongly disagree,agree,agree,agree,disagree,agree,strongly agree,strongly disagree,disagree,strongly disagree,agree,agree,disagree
"slightly closed to experience, conscientious, extroverted, antagonistic and neurotic",agree,disagree,agree,strongly agree,agree,strongly disagree,agree,disagree,disagree,disagree,agree,agree,agree,agree,disagree,strongly disagree,disagree,disagree,disagree,strongly agree,agree,disagree,agree,strongly agree,response: neither agree nor disagree,strongly disagree,disagree,disagree,strongly agree,agree,agree,disagree,agree,agree,disagree,strongly disagree,disagree,disagree,agree,agree,agree,disagree,strongly agree,strongly agree,strongly disagree,disagree,disagree,agree,agree,disagree
"closed to experience, highly conscientious, extroverted, antagonistic and neurotic",agree,disagree,agree,strongly agree,disagree,strongly disagree,agree,strongly disagree,disagree,strongly disagree,agree,agree,agree,agree,strongly disagree,strongly disagree,strongly disagree,disagree,disagree,agree,agree,disagree,agree,agree,disagree,strongly disagree,disagree,strongly disagree,agree,strongly agree,agree,disagree,agree,agree,strongly disagree,strongly disagree,disagree,strongly disagree,agree,agree,agree,disagree,strongly agree,strongly agree,disagree,disagree,strongly disagree,agree,agree,disagree
"closed to experience, slightly conscientious, extroverted, antagonistic and neurotic",agree,agree,disagree,strongly agree,strongly disagree,disagree,agree,disagree,disagree,agree,agree,agree,agree,agree,disagree,disagree,disagree,disagree,disagree,strongly disagree,agree,disagree,disagree,agree,disagree,disagree,disagree,agree,agree,agree,agree,disagree,agree,agree,disagree,disagree,disagree,disagree,agree,disagree,agree,strongly agree,neither agree nor disagree,agree,strongly disagree,strongly disagree,strongly disagree,disagree,agree,disagree
"closed to experience, conscientious, highly extroverted, antagonistic and neurotic",strongly agree,disagree,strongly agree,strongly agree,disagree,strongly disagree,agree,disagree,strongly disagree,strongly agree,agree,agree,agree,agree,strongly disagree,strongly disagree,disagree,disagree,disagree,strongly disagree,strongly agree,disagree,agree,strongly agree,disagree,strongly disagree,disagree,strongly disagree,strongly agree,disagree,agree,disagree,agree,strongly agree,strongly disagree,disagree,disagree,disagree,agree,disagree,agree,disagree,agree,strongly agree,disagree,disagree,disagree,strongly agree,agree,disagree
"closed to experience, conscientious, slightly extroverted, antagonistic and neurotic",disagree,disagree,agree,strongly agree,strongly disagree,disagree,agree,disagree,strongly disagree,agree,agree,agree,agree,agree,strongly disagree,disagree,disagree,disagree,disagree,strongly disagree,agree,disagree,agree,strongly agree,disagree,disagree,disagree,strongly disagree,strongly agree,disagree,disagree,disagree,agree,agree,strongly disagree,disagree,disagree,disagree,agree,strongly disagree,agree,disagree,agree,strongly agree,strongly disagree,disagree,strongly disagree,agree,agree,disagree
"closed to experience, conscientious, extroverted, highly antagonistic and neurotic",agree,disagree,agree,strongly agree,disagree,strongly disagree,agree,strongly disagree,disagree,strongly agree,agree,agree,strongly agree,agree,strongly disagree,strongly disagree,disagree,disagree,disagree,strongly agree,strongly agree,disagree,agree,agree,disagree,strongly disagree,disagree,strongly disagree,agree,agree,agree,disagree,agree,agree,strongly disagree,disagree,disagree,disagree,agree,disagree,agree,disagree,strongly agree,strongly agree,disagree,disagree,strongly disagree,strongly agree,agree,strongly disagree
"closed to experience, conscientious, extroverted, slightly antagonistic and neurotic",agree,disagree,strongly agree,strongly agree,disagree,strongly disagree,agree,strongly disagree,strongly disagree,strongly agree,agree,disagree,agree,agree,strongly disagree,strongly disagree,disagree,disagree,disagree,agree,agree,disagree,agree,agree,disagree,disagree,disagree,strongly disagree,strongly agree,agree,agree,disagree,agree,agree,disagree,disagree,disagree,disagree,agree,agree,agree,disagree,strongly agree,strongly agree,disagree,disagree,disagree,agree,agree,disagree
"closed to experience, conscientious, extroverted, antagonistic and highly neurotic",agree,disagree,agree,strongly agree,disagree,disagree,agree,disagree,strongly disagree,strongly agree,agree,agree,agree,agree,disagree,disagree,disagree,disagree,strongly disagree,strongly agree,strongly agree,disagree,agree,strongly agree,disagree,disagree,disagree,strongly disagree,strongly agree,disagree,agree,disagree,agree,strongly agree,strongly disagree,strongly disagree,disagree,disagree,agree,disagree,agree,disagree,agree,agree,disagree,disagree,strongly disagree,agree,agree,disagree
"closed to experience, conscientious, extroverted, antagonistic and slightly neurotic",agree,disagree,agree,agree,disagree,strongly disagree,agree,strongly disagree,disagree,agree,agree,agree,agree,agree,disagree,strongly disagree,disagree,disagree,disagree,agree,agree,disagree,agree,agree,disagree,strongly disagree,disagree,disagree,agree,agree,agree,disagree,agree,agree,disagree,disagree,disagree,disagree,agree,strongly disagree,agree,disagree,agree,agree,disagree,disagree,disagree,agree,disagree,disagree
"highly closed to experience, conscientious, extroverted, antagonistic and emotionally stable",agree,agree,agree,strongly disagree,disagree,disagree,agree,disagree,agree,strongly agree,agree,agree,agree,strongly disagree,disagree,strongly disagree,disagree,disagree,strongly agree,strongly disagree,agree,strongly disagree,agree,disagree,disagree,disagree,strongly disagree,disagree,strongly disagree,agree,agree,disagree,agree,strongly disagree,agree,strongly disagree,response: strongly disagree,disagree,disagree,disagree,agree,disagree,strongly agree,disagree,disagree,strongly disagree,disagree,strongly agree,disagree,disagree
"slightly closed to experience, conscientious, extroverted, antagonistic and emotionally stable",agree,agree,strongly agree,strongly disagree,agree,disagree,agree,disagree,agree,strongly disagree,agree,disagree,agree,strongly disagree,disagree,disagree,disagree,disagree,strongly agree,agree,agree,disagree,agree,disagree,agree,disagree,disagree,strongly disagree,strongly disagree,disagree,agree,disagree,agree,disagree,disagree,disagree,disagree,strongly disagree,strongly disagree,disagree,agree,disagree,agree,disagree,disagree,disagree,disagree,agree,strongly disagree,disagree
"closed to experience, highly conscientious, extroverted, antagonistic and emotionally stable",strongly agree,disagree,agree,disagree,disagree,disagree,agree,disagree,disagree,strongly agree,agree,agree,agree,disagree,disagree,disagree,disagree,disagree,agree,strongly agree,strongly agree,agree,agree,strongly disagree,disagree,disagree,disagree,strongly disagree,strongly disagree,strongly agree,agree,disagree,agree,disagree,strongly disagree,disagree,disagree,disagree,disagree,agree,agree,disagree,strongly agree,disagree,disagree,disagree,disagree,agree,strongly disagree,disagree
"closed to experience, slightly conscientious, extroverted, antagonistic and emotionally stable",agree,disagree,disagree,strongly disagree,disagree,disagree,agree,disagree,agree,agree,agree,agree,agree,disagree,disagree,disagree,disagree,disagree,agree,strongly agree,strongly agree,agree,disagree,strongly disagree,disagree,disagree,disagree,disagree,strongly disagree,strongly agree,agree,disagree,agree,strongly disagree,disagree,disagree,disagree,disagree,strongly disagree,neither agree nor disagree,agree,disagree,agree,strongly disagree,strongly disagree,disagree,disagree,disagree,disagree,disagree
"closed to experience, conscientious, highly extroverted, antagonistic and emotionally stable",strongly agree,disagree,agree,strongly disagree,disagree,strongly disagree,agree,disagree,agree,strongly agree,agree,agree,agree,disagree,strongly disagree,disagree,disagree,disagree,agree,strongly disagree,strongly agree,disagree,agree,strongly disagree,disagree,strongly disagree,disagree,strongly disagree,strongly disagree,agree,agree,disagree,agree,strongly disagree,disagree,disagree,disagree,disagree,strongly disagree,disagree,agree,disagree,strongly agree,strongly disagree,disagree,disagree,disagree,agree,disagree,disagree
"closed to experience, conscientious, slightly extroverted, antagonistic and emotionally stable",disagree,disagree,agree,disagree,neither agree nor disagree,disagree,agree,strongly disagree,agree,strongly agree,agree,disagree,agree,disagree,disagree,disagree,disagree,disagree,agree,strongly disagree,agree,strongly disagree,agree,strongly disagree,disagree,disagree,disagree,strongly disagree,strongly disagree,strongly agree,agree,disagree,agree,strongly disagree,disagree,disagree,agree,disagree,strongly disagree,disagree,agree,strongly disagree,agree,disagree,disagree,disagree,disagree,agree,disagree,disagree
"closed to experience, conscientious, extroverted, highly antagonistic and emotionally stable",agree,disagree,agree,disagree,disagree,disagree,agree,disagree,agree,agree,agree,agree,strongly agree,strongly disagree,strongly disagree,disagree,disagree,disagree,agree,strongly agree,strongly agree,agree,agree,disagree,disagree,strongly disagree,disagree,strongly disagree,strongly disagree,strongly agree,agree,disagree,agree,disagree,disagree,disagree,disagree,disagree,strongly disagree,disagree,strongly agree,strongly disagree,strongly agree,disagree,disagree,strongly disagree,disagree,agree,strongly disagree,disagree
"closed to experience, conscientious, extroverted, slightly antagonistic and emotionally stable",agree,disagree,agree,disagree,agree,disagree,agree,disagree,agree,agree,agree,disagree,strongly agree,strongly disagree,strongly disagree,disagree,disagree,disagree,agree,strongly agree,agree,disagree,agree,strongly disagree,disagree,disagree,disagree,disagree,strongly disagree,agree,agree,disagree,agree,strongly disagree,disagree,disagree,disagree,disagree,disagree,disagree,agree,disagree,strongly agree,disagree,disagree,strongly disagree,disagree,agree,disagree,disagree
"closed to experience, conscientious, extroverted, antagonistic and highly emotionally stable",agree,disagree,agree,strongly disagree,strongly disagree,disagree,agree,strongly disagree,agree,agree,strongly agree,agree,strongly agree,disagree,strongly disagree,strongly disagree,strongly agree,disagree,agree,strongly disagree,agree,disagree,agree,strongly disagree,disagree,disagree,disagree,strongly disagree,strongly disagree,strongly agree,agree,strongly disagree,agree,strongly disagree,disagree,disagree,disagree,strongly disagree,strongly disagree,agree,agree,disagree,strongly agree,disagree,disagree,disagree,disagree,agree,strongly disagree,disagree
"closed to experience, conscientious, extroverted, antagonistic and slightly emotionally stable",agree,agree,agree,disagree,disagree,disagree,agree,strongly disagree,disagree,strongly agree,agree,agree,agree,disagree,strongly disagree,strongly disagree,strongly agree,disagree,neither agree nor disagree,agree,agree,strongly agree,agree,disagree,disagree,disagree,disagree,strongly disagree,disagree,agree,agree,disagree,agree,disagree,neither agree nor disagree,disagree,disagree,strongly disagree,disagree,neither agree nor disagree,strongly agree,disagree,strongly agree,agree,disagree,disagree,disagree,agree,disagree,disagree
"highly closed to experience, conscientious, introverted, agreeable and neurotic",strongly disagree,strongly disagree,agree,strongly agree,disagree,strongly agree,strongly disagree,strongly disagree,disagree,agree,disagree,strongly disagree,agree,agree,disagree,agree,agree,disagree,disagree,strongly agree,disagree,disagree,agree,strongly agree,agree,agree,agree,strongly disagree,strongly agree,agree,disagree,strongly disagree,agree,agree,disagree,strongly agree,agree,strongly disagree,agree,disagree,disagree,neither agree nor disagree,agree,strongly agree,agree,agree,disagree,agree,strongly agree,strongly disagree
"slightly closed to experience, conscientious, introverted, agreeable and neurotic",disagree,strongly disagree,agree,agree,disagree,agree,strongly disagree,strongly disagree,disagree,agree,strongly disagree,strongly disagree,agree,agree,disagree,strongly agree,response: agree,strongly disagree,strongly disagree,disagree,strongly disagree,disagree,agree,agree,disagree,agree,neither agree nor disagree,strongly disagree,strongly agree,disagree,disagree,strongly disagree,strongly agree,agree,disagree,agree,disagree,disagree,agree,disagree,strongly disagree,"statement: 'has opinions about various topics.'  
response: agree  

statement: 'feel others' emotions.'  
response: agree",agree,agree,agree,agree,disagree,agree,agree,disagree
"closed to experience, highly conscientious, introverted, agreeable and neurotic",strongly disagree,disagree,agree,strongly agree,neither agree nor disagree,strongly agree,strongly disagree,strongly disagree,disagree,strongly agree,strongly disagree,strongly disagree,agree,agree,disagree,agree,strongly agree,disagree,disagree,strongly agree,disagree,disagree,agree,strongly agree,disagree,agree,response: agree,strongly disagree,agree,agree,disagree,disagree,strongly agree,agree,disagree,strongly agree,neither agree nor disagree,strongly disagree,agree,agree,strongly disagree,agree,strongly agree,agree,agree,agree,agree,agree,strongly agree,strongly disagree
"closed to experience, slightly conscientious, introverted, agreeable and neurotic",disagree,disagree,disagree,agree,disagree,strongly agree,strongly disagree,strongly disagree,strongly disagree,strongly agree,disagree,strongly disagree,agree,agree,strongly disagree,strongly agree,response: agree,disagree,strongly disagree,agree,strongly disagree,disagree,agree,strongly agree,disagree,agree,agree,agree,strongly agree,disagree,strongly disagree,disagree,agree,agree,disagree,agree,agree,disagree,agree,disagree,disagree,agree,agree,agree,agree,agree,disagree,disagree,agree,strongly disagree
"closed to experience, conscientious, highly introverted, agreeable and neurotic",disagree,disagree,agree,agree,neither agree nor disagree,agree,strongly disagree,strongly disagree,disagree,agree,strongly disagree,strongly disagree,agree,agree,strongly disagree,strongly agree,agree,disagree,strongly disagree,strongly agree,disagree,disagree,agree,agree,"statement: 'have excellent ideas.'  
response: disagree",strongly agree,agree,strongly disagree,agree,strongly disagree,disagree,agree,strongly agree,agree,disagree,agree,neither agree nor disagree,disagree,agree,agree,disagree,"statement: 'has opinions about various topics.'  
response: agree  

statement: 'feel others' emotions.'  
response: agree",agree,agree,agree,agree,disagree,agree,strongly agree,strongly disagree
"closed to experience, conscientious, slightly introverted, agreeable and neurotic",disagree,strongly disagree,strongly agree,agree,disagree,agree,disagree,strongly disagree,disagree,agree,disagree,strongly disagree,agree,agree,strongly disagree,strongly agree,agree,disagree,disagree,strongly agree,strongly disagree,disagree,agree,strongly agree,disagree,disagree,neither agree nor disagree,strongly disagree,strongly agree,disagree,strongly disagree,strongly disagree,strongly agree,agree,disagree,agree,agree,disagree,agree,disagree,disagree,strongly agree,agree,agree,agree,agree,"neither agree nor disagree  

disagree",agree,agree,strongly disagree
"closed to experience, conscientious, introverted, highly agreeable and neurotic",strongly disagree,disagree,agree,agree,disagree,strongly agree,disagree,disagree,disagree,agree,strongly disagree,strongly disagree,agree,agree,disagree,strongly agree,agree,disagree,strongly disagree,strongly disagree,strongly disagree,disagree,agree,agree,disagree,agree,agree,strongly disagree,agree,disagree,strongly disagree,disagree,agree,agree,disagree,strongly agree,agree,strongly disagree,agree,disagree,strongly disagree,agree,disagree,agree,agree,agree,strongly disagree,agree,strongly agree,strongly disagree
"closed to experience, conscientious, introverted, slightly agreeable and neurotic",disagree,disagree,strongly agree,agree,neither agree nor disagree,agree,strongly disagree,strongly disagree,strongly disagree,agree,disagree,strongly disagree,agree,agree,disagree,strongly agree,neither agree nor disagree,disagree,disagree,strongly disagree,disagree,agree,agree,agree,disagree,agree,agree,strongly disagree,strongly agree,agree,disagree,agree,strongly agree,agree,disagree,agree,disagree,disagree,agree,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,strongly disagree
"closed to experience, conscientious, introverted, agreeable and highly neurotic",disagree,disagree,strongly agree,agree,disagree,strongly agree,strongly disagree,strongly disagree,strongly disagree,agree,disagree,strongly disagree,agree,agree,disagree,strongly agree,agree,disagree,disagree,agree,disagree,agree,agree,agree,disagree,disagree,response: strongly agree,strongly disagree,strongly agree,disagree,strongly disagree,disagree,strongly agree,agree,disagree,strongly agree,agree,strongly disagree,agree,disagree,disagree,"statement: 'has opinions about various topics.'  
response: agree  

statement: 'feel others' emotions.'  
response: agree",strongly agree,strongly agree,agree,agree,agree,agree,strongly agree,strongly disagree
"closed to experience, conscientious, introverted, agreeable and slightly neurotic",disagree,disagree,agree,agree,disagree,agree,strongly disagree,strongly disagree,disagree,agree,disagree,strongly disagree,agree,agree,strongly disagree,strongly agree,agree,strongly disagree,disagree,strongly agree,strongly disagree,disagree,agree,agree,disagree,disagree,response: agree,disagree,agree,agree,strongly disagree,disagree,strongly agree,agree,disagree,agree,neither agree nor disagree,disagree,agree,disagree,disagree,"statement: 'has opinions about various topics.'  
response: agree  

statement: 'feel others' emotions.'  
response: agree",strongly agree,disagree,agree,strongly agree,agree,agree,agree,strongly disagree
"highly closed to experience, conscientious, introverted, agreeable and emotionally stable",disagree,disagree,agree,disagree,disagree,strongly agree,disagree,disagree,agree,disagree,disagree,strongly disagree,agree,disagree,strongly disagree,strongly agree,agree,disagree,agree,agree,disagree,strongly disagree,agree,strongly disagree,disagree,strongly agree,agree,strongly disagree,disagree,disagree,disagree,disagree,agree,strongly disagree,neither agree nor disagree,agree,agree,disagree,strongly disagree,neither agree nor disagree,strongly disagree,neither agree nor disagree,agree,strongly disagree,agree,agree,agree,agree,disagree,strongly disagree
"slightly closed to experience, conscientious, introverted, agreeable and emotionally stable",disagree,disagree,agree,disagree,disagree,strongly agree,disagree,strongly disagree,agree,disagree,disagree,strongly disagree,agree,disagree,strongly disagree,strongly agree,agree,disagree,agree,agree,disagree,disagree,agree,strongly disagree,disagree,agree,neither agree nor disagree,disagree,strongly disagree,disagree,disagree,disagree,agree,strongly disagree,disagree,agree,agree,disagree,strongly disagree,disagree,disagree,agree,agree,strongly disagree,agree,agree,agree,agree,disagree,disagree
"closed to experience, highly conscientious, introverted, agreeable and emotionally stable",strongly disagree,disagree,agree,disagree,neither agree nor disagree,strongly agree,disagree,strongly disagree,agree,disagree,disagree,strongly disagree,agree,strongly disagree,strongly disagree,strongly agree,agree,disagree,agree,strongly agree,strongly disagree,disagree,agree,strongly disagree,disagree,neither agree nor disagree,agree,strongly disagree,disagree,disagree,disagree,disagree,agree,strongly disagree,disagree,agree,agree,strongly disagree,strongly disagree,disagree,disagree,agree,strongly agree,disagree,agree,agree,agree,agree,disagree,strongly disagree
"closed to experience, slightly conscientious, introverted, agreeable and emotionally stable",disagree,disagree,disagree,disagree,disagree,agree,disagree,disagree,agree,agree,disagree,strongly disagree,agree,disagree,disagree,strongly agree,agree,disagree,agree,agree,disagree,disagree,agree,strongly disagree,disagree,agree,agree,disagree,disagree,agree,disagree,disagree,agree,strongly disagree,disagree,agree,agree,disagree,strongly disagree,disagree,disagree,agree,agree,disagree,agree,agree,"neither agree nor disagree  

agree",disagree,disagree,strongly disagree
"closed to experience, conscientious, highly introverted, agreeable and emotionally stable",strongly disagree,disagree,agree,disagree,neither agree nor disagree,agree,disagree,strongly disagree,strongly agree,disagree,disagree,strongly disagree,agree,disagree,disagree,strongly agree,agree,disagree,strongly agree,agree,strongly disagree,disagree,agree,disagree,disagree,agree,neither agree nor disagree,disagree,strongly disagree,agree,disagree,strongly disagree,agree,strongly disagree,disagree,agree,agree,strongly disagree,strongly disagree,disagree,disagree,agree,agree,disagree,agree,strongly agree,agree,agree,strongly disagree,strongly disagree
"closed to experience, conscientious, slightly introverted, agreeable and emotionally stable",disagree,disagree,agree,disagree,disagree,agree,disagree,strongly disagree,agree,disagree,neither agree nor disagree,strongly disagree,agree,disagree,disagree,strongly agree,agree,disagree,strongly agree,agree,disagree,strongly disagree,agree,disagree,response: disagree,disagree,neither agree nor disagree,strongly disagree,disagree,agree,disagree,disagree,agree,strongly disagree,disagree,agree,agree,strongly disagree,strongly disagree,disagree,disagree,disagree,strongly agree,disagree,agree,agree,agree,agree,strongly disagree,strongly disagree
"closed to experience, conscientious, introverted, highly agreeable and emotionally stable",strongly disagree,disagree,agree,disagree,disagree,agree,disagree,strongly disagree,strongly agree,disagree,disagree,strongly disagree,agree,disagree,disagree,strongly agree,agree,strongly disagree,agree,strongly agree,disagree,disagree,agree,disagree,response: disagree,disagree,agree,strongly disagree,disagree,agree,disagree,agree,agree,disagree,disagree,agree,agree,strongly disagree,strongly disagree,strongly disagree,disagree,agree,agree,disagree,agree,strongly agree,agree,agree,disagree,strongly disagree
