persona,Am the life of the party.,Feel little concern for others.,Am always prepared.,Get stressed out easily.,Have a rich vocabulary.,Don't talk a lot.,Am interested in people.,Leave my belongings around.,Am relaxed most of the time.,Have difficulty understanding abstract ideas.,Feel comfortable around people.,Insult people.,Pay attention to details.,Worry about things.,Have a vivid imagination.,Keep in the background.,Sympathize with others' feelings.,Make a mess of things.,Seldom feel blue.,Am not interested in abstract ideas.,Start conversations.,Am not interested in other people's problems.,Get chores done right away.,Am easily disturbed.,Have excellent ideas.,Have little to say.,Have a soft heart.,Often forget to put things back in their proper place.,Get upset easily.,Do not have a good imagination.,Talk to a lot of different people at parties.,Am not really interested in others.,Like order.,Change my mood a lot.,Am quick to understand things.,Don't like to draw attention to myself.,Take time out for others.,Shirk my duties.,Have frequent mood swings.,Use difficult words.,Don't mind being the center of attention.,Feel others' emotions.,Follow a schedule.,Get irritated easily.,Spend time reflecting on things.,Am quiet around strangers.,Make people feel at ease.,Am exacting in my work.,Often feel blue.,Am full of ideas.
"closed to experience, slightly conscientious, introverted, agreeable and neurotic",2,4,2,2,2,1,1,5,1,1,2,5,4,2,1,1,,4,1,2,1,4,4,1,2,2,4,2,1,4,1,4,4,2,2,2,4,4,2,2,2,4,4,2,4,2,2,2,2,1
"closed to experience, conscientious, highly introverted, agreeable and neurotic",2,4,4,2,3,2,1,5,2,2,1,5,4,2,1,1,4,4,1,1,2,4,4,2,,1,4,5,2,5,2,2,5,2,2,2,3,4,2,4,2,,4,2,4,2,2,4,1,1
"closed to experience, conscientious, slightly introverted, agreeable and neurotic",2,5,5,2,2,2,2,5,2,2,2,5,4,2,1,1,4,4,2,1,1,4,4,1,2,4,3,5,1,4,1,5,5,2,2,2,4,4,2,2,2,5,4,2,4,2,,4,2,1
"closed to experience, conscientious, introverted, highly agreeable and neurotic",1,4,4,2,2,1,2,4,2,2,1,5,4,2,2,1,4,4,1,5,1,4,4,2,2,2,4,5,2,4,1,4,4,2,2,1,4,5,2,2,1,4,2,2,4,2,1,4,1,1
"closed to experience, conscientious, introverted, slightly agreeable and neurotic",2,4,5,2,3,2,1,5,1,2,2,5,4,2,2,1,3,4,2,5,2,2,4,2,2,2,4,5,1,2,2,2,5,2,2,2,2,4,2,2,2,4,4,2,4,2,4,4,2,1
"closed to experience, conscientious, introverted, agreeable and highly neurotic",2,4,5,2,2,1,1,5,1,2,2,5,4,2,2,1,4,4,2,2,2,2,4,2,2,4,,5,1,4,1,4,5,2,2,1,4,5,2,2,2,,5,1,4,2,4,4,1,1
"closed to experience, conscientious, introverted, agreeable and slightly neurotic",2,4,4,2,2,2,1,5,2,2,2,5,4,2,1,1,4,5,2,1,1,4,4,2,2,4,,4,2,2,1,4,5,2,2,2,3,4,2,2,2,,5,4,4,1,4,4,2,1
"highly closed to experience, conscientious, introverted, agreeable and emotionally stable",2,4,4,4,2,1,2,4,4,4,2,5,4,4,1,1,4,4,4,2,2,5,4,5,2,1,4,5,4,4,2,4,4,5,3,2,4,4,5,3,1,3,4,5,4,2,4,4,4,1
"slightly closed to experience, conscientious, introverted, agreeable and emotionally stable",2,4,4,4,2,1,2,5,4,4,2,5,4,4,1,1,4,4,4,2,2,4,4,5,2,2,3,4,5,4,2,4,4,5,2,2,4,4,5,2,2,4,4,5,4,2,4,4,4,2
"closed to experience, highly conscientious, introverted, agreeable and emotionally stable",1,4,4,4,3,1,2,5,4,4,2,5,4,5,1,1,4,4,4,1,1,4,4,5,2,3,4,5,4,4,2,4,4,5,2,2,4,5,5,2,2,4,5,4,4,2,4,4,4,1
"closed to experience, slightly conscientious, introverted, agreeable and emotionally stable",2,4,2,4,2,2,2,4,4,2,2,5,4,4,2,1,4,4,4,2,2,4,4,5,2,2,4,4,4,2,2,4,4,5,2,2,4,4,5,2,2,4,4,4,4,2,,2,4,1
"closed to experience, conscientious, highly introverted, agreeable and emotionally stable",1,4,4,4,3,2,2,5,5,4,2,5,4,4,2,1,4,4,5,2,1,4,4,4,2,2,3,4,5,2,2,5,4,5,2,2,4,5,5,2,2,4,4,4,4,1,4,4,5,1
"closed to experience, conscientious, slightly introverted, agreeable and emotionally stable",2,4,4,4,2,2,2,5,4,4,3,5,4,4,2,1,4,4,5,2,2,5,4,4,,4,3,5,4,2,2,4,4,5,2,2,4,5,5,2,2,2,5,4,4,2,4,4,5,1
"closed to experience, conscientious, introverted, highly agreeable and emotionally stable",1,4,4,4,2,2,2,5,5,4,2,5,4,4,2,1,4,5,4,1,2,4,4,4,,4,4,5,4,2,2,2,4,4,2,2,4,5,5,1,2,4,4,4,4,1,4,4,4,1
"closed to experience, conscientious, introverted, slightly agreeable and emotionally stable",2,4,4,4,2,2,2,4,4,4,2,5,4,4,1,1,4,4,5,1,2,4,4,4,3,2,4,4,5,4,2,4,4,5,2,2,2,5,5,2,1,3,4,4,4,2,2,4,4,2
"closed to experience, conscientious, introverted, agreeable and highly emotionally stable",1,4,4,5,2,2,2,5,4,4,2,5,4,4,2,1,4,4,4,2,2,4,4,5,2,2,4,5,4,2,1,4,4,5,3,2,4,5,5,2,2,4,4,5,4,1,4,4,4,1
"closed to experience, conscientious, introverted, agreeable and slightly emotionally stable",1,4,4,4,2,2,2,5,2,1,2,5,4,4,3,1,4,4,4,2,2,4,4,4,,2,4,4,4,2,2,4,4,4,2,2,4,5,4,2,2,,4,4,4,2,4,4,4,1
"highly closed to experience, conscientious, introverted, antagonistic and neurotic",2,5,5,1,2,2,1,5,1,2,1,2,4,2,1,1,1,4,1,1,1,1,5,1,1,1,2,5,1,2,1,2,5,1,2,1,2,4,2,1,2,1,5,1,4,2,1,4,2,1
"slightly closed to experience, conscientious, introverted, antagonistic and neurotic",1,2,5,2,1,2,1,5,1,2,2,4,4,2,1,1,1,4,2,1,1,1,4,1,2,2,1,5,2,2,1,2,5,2,2,2,,5,2,1,2,,4,1,4,2,1,4,1,1
"closed to experience, highly conscientious, introverted, antagonistic and neurotic",1,2,4,2,1,2,2,5,1,2,2,2,4,2,1,1,1,4,2,1,1,2,4,2,2,2,1,5,2,1,1,2,5,2,1,2,1,5,2,2,2,1,5,2,4,2,1,4,1,1
"closed to experience, slightly conscientious, introverted, antagonistic and neurotic",1,2,2,1,1,2,1,4,1,2,2,2,4,2,1,2,1,4,2,1,1,1,2,1,1,5,2,2,1,1,1,2,4,2,1,2,2,4,2,1,2,,4,2,4,2,1,4,2,1
"closed to experience, conscientious, highly introverted, antagonistic and neurotic",1,2,2,1,2,2,1,4,1,2,1,2,5,2,1,1,1,4,2,1,1,1,4,1,2,1,1,5,1,2,1,1,4,2,1,1,1,5,2,1,2,1,4,1,4,2,1,4,1,1
"closed to experience, conscientious, slightly introverted, antagonistic and neurotic",1,2,2,1,1,1,2,4,1,2,1,2,4,2,2,2,1,4,2,2,2,1,5,1,2,2,2,5,1,2,1,2,4,2,2,1,1,5,2,2,2,,5,1,,2,1,4,2,1
"closed to experience, conscientious, introverted, highly antagonistic and neurotic",1,1,2,2,2,2,1,4,1,2,1,2,4,2,1,1,1,5,2,1,1,1,4,2,2,1,2,5,1,2,1,2,4,2,1,2,2,4,2,1,2,1,4,1,4,1,1,4,1,1
"closed to experience, conscientious, introverted, slightly antagonistic and neurotic",1,4,4,1,1,2,1,4,1,5,2,4,4,1,1,2,2,4,2,1,2,1,4,1,2,1,1,5,2,2,1,2,5,2,1,2,1,5,2,1,2,2,5,2,5,2,1,4,1,1
"closed to experience, conscientious, introverted, antagonistic and highly neurotic",1,2,2,2,2,2,1,5,1,2,2,4,4,2,1,1,1,4,1,1,2,1,5,2,1,1,1,5,1,1,1,2,5,2,1,1,1,5,2,2,2,5,,2,4,2,1,4,1,1
"closed to experience, conscientious, introverted, antagonistic and slightly neurotic",2,2,5,2,2,2,1,5,2,2,2,4,5,2,2,2,1,4,2,1,1,1,5,2,2,1,2,5,2,2,1,1,5,4,1,2,1,5,4,1,2,2,,2,4,2,1,4,4,1
"highly closed to experience, conscientious, introverted, antagonistic and emotionally stable",1,2,4,5,3,2,2,5,4,4,2,2,4,5,1,1,2,5,5,2,1,2,4,5,1,1,2,5,5,4,1,2,4,5,2,2,1,5,5,2,1,2,4,5,4,2,1,4,5,1
"slightly closed to experience, conscientious, introverted, antagonistic and emotionally stable",1,4,4,5,4,2,2,5,4,4,2,2,5,5,1,1,1,4,4,2,1,,4,5,2,2,1,4,5,2,1,2,4,5,2,2,2,4,5,3,1,2,4,5,4,2,1,4,4,
"closed to experience, highly conscientious, introverted, antagonistic and emotionally stable",2,4,4,5,3,2,2,5,2,1,2,2,4,4,2,1,2,4,4,1,1,2,4,5,2,2,2,5,5,2,2,2,4,5,2,2,1,5,5,2,1,2,4,4,4,2,1,4,5,2
"closed to experience, slightly conscientious, introverted, antagonistic and emotionally stable",1,2,2,5,1,2,2,5,2,2,2,4,4,4,2,1,2,4,4,2,2,2,3,5,2,1,2,4,5,4,1,2,4,5,1,2,2,4,5,,1,1,4,5,4,2,2,4,4,1
"closed to experience, conscientious, highly introverted, antagonistic and emotionally stable",1,1,4,5,1,2,2,5,4,4,2,2,5,4,1,1,2,4,5,1,2,2,4,5,2,1,2,5,5,4,1,2,4,5,2,1,1,5,4,,1,1,2,5,5,2,1,4,5,
"closed to experience, conscientious, slightly introverted, antagonistic and emotionally stable",1,2,4,4,1,2,2,5,1,1,2,2,4,5,2,2,2,4,4,2,2,2,4,5,1,2,2,4,5,2,1,2,4,5,2,1,2,5,5,,2,1,4,4,4,2,,4,5,1
"closed to experience, conscientious, introverted, highly antagonistic and emotionally stable",1,2,4,5,1,2,2,5,4,2,2,2,5,5,1,1,2,5,5,2,1,2,4,5,2,1,2,5,5,2,1,2,4,5,2,1,1,5,5,2,1,1,4,4,4,2,2,4,5,2
"closed to experience, conscientious, introverted, slightly antagonistic and emotionally stable",2,4,4,4,1,1,2,5,2,4,2,4,4,4,1,1,2,4,4,1,2,2,4,4,2,2,1,4,5,2,1,2,4,5,2,2,2,5,5,2,1,1,4,4,4,2,1,4,4,1
"closed to experience, conscientious, introverted, antagonistic and highly emotionally stable",2,4,4,5,3,2,2,5,4,1,2,4,4,5,2,1,1,4,4,2,1,2,4,4,2,1,2,5,5,2,1,2,4,5,2,2,1,5,5,2,1,2,,4,4,2,1,4,5,2
"closed to experience, conscientious, introverted, antagonistic and slightly emotionally stable",1,2,4,4,1,2,2,4,2,2,2,2,4,4,2,1,2,4,4,1,2,2,4,4,2,1,2,5,4,4,1,2,4,4,2,2,1,4,4,2,2,1,2,4,4,2,1,4,5,1
"highly closed to experience, unconscientious, extroverted, agreeable and neurotic",4,4,2,1,2,4,4,2,2,1,4,4,1,1,1,4,4,2,2,2,4,4,2,1,2,4,4,2,1,2,4,4,1,1,2,4,4,2,2,2,4,4,2,1,2,4,4,2,2,2
"slightly closed to experience, unconscientious, extroverted, agreeable and neurotic",4,4,2,1,4,4,4,2,2,2,4,4,1,2,2,4,4,2,2,4,4,4,2,2,2,5,4,1,1,4,4,4,1,1,2,4,4,4,2,2,4,4,1,1,2,4,4,2,2,2
"closed to experience, highly unconscientious, extroverted, agreeable and neurotic",4,4,2,1,2,4,4,2,2,1,4,4,2,2,2,4,4,2,2,5,4,4,2,1,2,5,4,1,1,2,4,5,2,1,2,5,4,4,2,1,4,4,1,1,1,4,4,2,2,2
"closed to experience, slightly unconscientious, extroverted, agreeable and neurotic",4,4,2,1,1,4,4,2,2,2,4,4,2,2,2,4,4,2,2,5,4,4,2,1,2,4,4,2,2,4,4,4,2,2,2,4,4,4,2,1,4,4,2,2,1,4,4,2,2,2
"closed to experience, unconscientious, highly extroverted, agreeable and neurotic",4,4,2,1,2,5,4,2,2,1,5,4,1,2,1,4,4,2,2,2,4,4,2,1,2,5,4,1,1,4,4,4,2,2,2,5,4,4,2,1,4,4,2,1,1,4,4,1,2,2
"closed to experience, unconscientious, slightly extroverted, agreeable and neurotic",2,4,2,1,1,4,4,2,2,1,4,4,1,2,1,4,4,2,2,1,4,4,2,2,2,4,4,1,2,2,4,4,1,2,2,4,4,4,2,1,4,4,2,2,2,4,4,2,2,2
"closed to experience, unconscientious, extroverted, highly agreeable and neurotic",4,4,2,1,2,4,4,2,2,1,5,5,2,2,2,4,4,2,2,5,4,4,2,1,2,5,4,1,1,2,4,4,2,1,2,4,4,4,2,,4,4,1,1,1,4,4,2,1,2
"closed to experience, unconscientious, extroverted, slightly agreeable and neurotic",4,4,2,2,2,4,4,2,1,1,4,4,2,2,1,4,4,2,2,5,4,4,2,1,2,5,4,1,2,2,4,4,2,1,2,4,4,4,2,2,4,2,2,1,2,5,4,2,2,2
"closed to experience, unconscientious, extroverted, agreeable and highly neurotic",4,4,2,1,2,4,4,2,1,1,4,5,2,2,2,4,4,2,1,5,4,4,2,1,2,5,4,2,2,5,4,4,1,2,2,5,4,4,2,2,4,4,2,1,1,4,4,2,1,2
"closed to experience, unconscientious, extroverted, agreeable and slightly neurotic",4,4,2,2,2,4,4,2,2,1,4,4,2,2,2,5,4,2,2,4,5,4,2,2,2,4,4,2,2,2,4,4,2,2,2,4,4,4,2,2,4,4,2,2,2,4,4,2,2,2
"highly closed to experience, unconscientious, extroverted, agreeable and emotionally stable",4,4,2,5,2,5,5,2,5,1,5,5,,5,1,4,4,2,4,5,5,5,2,5,2,5,4,1,5,4,4,5,2,4,2,5,4,2,5,2,4,2,,5,2,4,4,1,5,2
"slightly closed to experience, unconscientious, extroverted, agreeable and emotionally stable",4,4,2,4,4,5,4,2,4,1,5,4,1,5,2,4,4,2,5,4,4,4,2,4,2,4,4,2,5,4,4,4,2,4,2,4,4,4,5,2,5,4,2,5,2,4,4,2,5,4
"closed to experience, highly unconscientious, extroverted, agreeable and emotionally stable",4,4,2,4,2,5,4,2,4,1,4,5,1,,2,4,4,2,5,4,4,4,2,5,2,5,4,2,4,2,4,4,2,4,2,5,5,1,4,1,4,4,2,5,2,4,4,2,4,2
"closed to experience, slightly unconscientious, extroverted, agreeable and emotionally stable",4,4,2,4,2,4,4,2,4,1,4,4,2,5,2,5,4,4,4,1,4,4,2,5,2,4,4,2,4,2,4,4,2,4,2,4,4,4,5,2,4,4,2,5,2,4,4,2,4,2
"closed to experience, unconscientious, highly extroverted, agreeable and emotionally stable",4,5,2,5,2,4,4,2,4,1,5,5,,,1,5,4,2,4,1,5,4,2,4,2,4,4,2,5,2,4,4,2,4,2,5,4,4,4,2,4,3,1,5,1,4,4,2,4,2
"closed to experience, unconscientious, slightly extroverted, agreeable and emotionally stable",2,4,2,5,1,4,4,2,4,1,4,4,2,5,1,4,4,2,4,5,4,4,2,4,2,4,4,2,5,2,4,4,1,4,2,4,4,4,5,3,4,3,2,4,1,4,4,2,5,2
"closed to experience, unconscientious, extroverted, highly agreeable and emotionally stable",4,5,2,4,3,5,4,2,5,1,4,5,1,,2,4,4,2,5,5,4,4,2,4,2,5,4,1,5,2,4,4,1,4,2,5,4,4,4,2,4,4,1,5,2,4,4,2,4,2
"closed to experience, unconscientious, extroverted, slightly agreeable and emotionally stable",4,4,2,5,2,4,4,2,4,1,5,4,1,5,1,4,4,2,4,5,4,4,2,5,2,5,4,1,5,2,4,4,1,4,2,4,3,4,5,2,4,3,2,5,1,4,4,2,4,2
"closed to experience, unconscientious, extroverted, agreeable and highly emotionally stable",4,4,2,5,2,5,4,2,4,2,5,5,1,5,2,4,4,2,4,5,5,4,2,5,2,4,4,2,5,2,4,4,1,5,2,5,4,1,5,2,4,2,2,5,2,4,4,2,4,2
"closed to experience, unconscientious, extroverted, agreeable and slightly emotionally stable",4,4,2,4,2,4,4,2,2,1,5,4,1,4,2,4,4,2,3,5,4,4,2,4,2,5,4,1,4,4,4,4,1,4,2,4,4,4,4,2,4,4,2,4,1,4,4,2,4,
"highly closed to experience, unconscientious, extroverted, antagonistic and neurotic",4,2,2,1,2,5,4,2,1,1,4,2,1,1,1,4,1,1,2,2,5,2,2,1,1,5,2,1,2,1,4,4,2,1,1,4,1,1,2,2,4,1,1,2,1,4,1,1,2,2
"slightly closed to experience, unconscientious, extroverted, antagonistic and neurotic",4,2,2,1,1,4,4,2,1,5,4,2,1,2,2,4,1,1,2,2,5,2,2,1,2,5,2,1,1,2,4,4,1,1,2,5,2,2,2,2,4,1,1,1,2,4,1,2,2,2
"closed to experience, highly unconscientious, extroverted, antagonistic and neurotic",4,2,2,1,1,5,4,2,1,1,4,2,1,2,1,5,1,2,2,4,5,1,2,1,2,5,2,1,2,1,4,4,1,1,2,5,1,2,2,2,4,1,1,1,1,5,1,1,1,2
"closed to experience, slightly unconscientious, extroverted, antagonistic and neurotic",4,2,2,1,1,4,4,2,1,4,4,2,2,2,1,4,2,2,2,4,4,2,2,2,2,5,2,2,1,4,4,2,2,1,2,4,2,4,2,2,4,1,2,1,1,4,1,2,2,2
"closed to experience, unconscientious, highly extroverted, antagonistic and neurotic",4,2,2,1,1,5,4,2,1,1,5,2,2,2,1,5,1,1,1,1,5,2,2,1,1,5,2,1,1,1,4,4,1,1,1,5,2,1,2,2,5,1,1,1,1,4,1,2,2,2
"closed to experience, unconscientious, slightly extroverted, antagonistic and neurotic",2,2,2,1,1,4,3,2,1,2,2,2,1,2,2,4,1,2,2,1,4,2,2,1,2,4,2,1,2,1,4,4,2,1,1,4,2,2,2,1,4,1,1,1,1,4,1,2,2,2
"closed to experience, unconscientious, extroverted, highly antagonistic and neurotic",4,2,2,1,1,5,4,2,1,1,4,1,2,2,1,5,1,1,2,1,5,2,2,1,2,5,2,1,2,2,4,5,1,1,1,4,1,1,2,1,4,1,1,2,1,4,1,2,2,2
"closed to experience, unconscientious, extroverted, slightly antagonistic and neurotic",4,2,2,1,1,5,4,2,2,1,4,2,1,2,2,4,1,2,2,1,4,2,2,1,2,5,2,1,1,2,4,4,2,1,1,4,2,2,2,2,4,1,1,1,1,5,1,2,2,2
"closed to experience, unconscientious, extroverted, antagonistic and highly neurotic",4,2,2,1,1,5,4,2,1,4,4,2,1,1,1,5,1,1,1,1,5,2,2,2,1,5,2,1,1,2,4,5,1,2,1,4,2,2,2,2,4,2,1,2,1,5,1,1,1,2
"closed to experience, unconscientious, extroverted, antagonistic and slightly neurotic",4,2,2,2,1,5,4,2,2,1,4,2,1,2,1,4,1,2,2,1,5,2,2,2,2,5,2,1,2,2,4,5,2,2,1,4,2,2,2,2,4,1,1,2,1,4,1,2,4,2
"highly closed to experience, unconscientious, extroverted, antagonistic and emotionally stable",4,2,2,5,2,5,4,2,2,1,4,2,1,,2,4,2,2,4,1,5,2,2,5,2,4,2,2,5,2,4,4,2,4,2,5,,4,4,2,4,2,2,5,1,4,1,2,5,1
"slightly closed to experience, unconscientious, extroverted, antagonistic and emotionally stable",4,1,2,5,2,4,4,2,4,4,4,2,1,4,2,4,1,2,4,2,4,2,2,5,2,5,2,1,5,2,4,4,2,4,2,4,2,4,5,2,4,1,1,5,2,4,2,2,4,4
"closed to experience, highly unconscientious, extroverted, antagonistic and emotionally stable",4,1,2,4,2,5,4,2,2,1,5,2,1,4,2,5,2,1,4,5,4,2,2,5,2,5,2,2,4,4,4,4,2,4,1,5,1,1,5,2,4,2,1,4,1,4,1,1,5,2
"closed to experience, slightly unconscientious, extroverted, antagonistic and emotionally stable",4,2,2,4,1,4,4,2,4,4,4,2,2,4,1,4,2,2,4,2,5,2,2,5,2,4,2,2,5,4,4,4,2,4,2,5,2,2,4,3,4,2,2,4,1,4,2,2,5,2
"closed to experience, unconscientious, highly extroverted, antagonistic and emotionally stable",4,1,2,5,2,5,4,2,2,1,5,2,1,5,1,5,2,2,4,5,5,2,2,5,2,5,2,1,5,1,4,4,2,4,1,4,2,2,5,2,4,2,1,4,1,4,2,1,5,2
"closed to experience, unconscientious, slightly extroverted, antagonistic and emotionally stable",2,1,2,5,1,4,2,2,2,1,4,2,1,4,1,5,2,2,4,2,4,2,2,4,2,4,2,1,5,1,4,4,1,5,1,4,2,4,5,2,4,2,1,4,1,4,1,2,5,2
"closed to experience, unconscientious, extroverted, highly antagonistic and emotionally stable",4,1,2,5,2,5,4,2,4,1,4,2,2,4,2,4,2,2,4,2,5,2,1,5,2,5,2,2,5,5,4,4,2,5,1,5,2,2,5,1,4,2,1,4,1,5,1,1,5,1
"closed to experience, unconscientious, extroverted, slightly antagonistic and emotionally stable",4,2,2,5,2,5,4,2,4,1,5,2,2,4,1,4,2,2,4,1,5,2,2,5,2,5,2,2,5,2,4,4,2,4,2,4,2,4,5,2,4,2,1,4,1,4,2,2,5,1
"closed to experience, unconscientious, extroverted, antagonistic and highly emotionally stable",4,1,2,5,2,4,2,2,4,1,4,2,1,5,2,5,2,2,4,2,5,2,2,5,2,5,2,1,5,2,4,4,1,4,1,5,2,4,5,2,4,1,1,5,1,5,2,1,5,2
"closed to experience, unconscientious, extroverted, antagonistic and slightly emotionally stable",4,2,2,4,2,5,4,2,2,1,4,2,1,4,2,4,2,2,4,5,4,2,2,4,2,5,2,1,4,1,4,4,2,4,1,4,2,2,4,2,4,2,1,2,1,5,1,1,4,2
"highly closed to experience, unconscientious, introverted, agreeable and neurotic",1,4,2,1,2,2,2,2,1,2,2,5,2,2,1,2,5,2,2,1,2,2,2,1,2,2,4,2,1,2,1,2,2,2,2,2,2,4,2,1,1,4,1,2,4,2,2,2,1,1
"slightly closed to experience, unconscientious, introverted, agreeable and neurotic",1,4,2,1,2,1,2,2,2,2,1,5,1,2,2,1,4,4,2,4,2,4,2,1,2,2,3,2,1,2,1,2,1,2,2,2,4,4,2,1,1,,2,2,4,2,4,2,1,2
"closed to experience, highly unconscientious, introverted, agreeable and neurotic",1,4,2,1,2,2,2,2,2,1,1,5,2,2,1,1,5,2,1,5,2,4,2,1,2,2,4,1,1,2,2,2,2,2,2,2,3,4,2,4,2,4,2,2,4,2,2,2,2,2
"closed to experience, slightly unconscientious, introverted, agreeable and neurotic",1,4,2,1,2,2,2,4,2,1,2,5,2,2,1,2,,4,2,2,2,4,2,1,2,2,4,2,1,1,1,2,4,2,2,1,4,4,2,2,2,4,2,2,4,2,2,2,2,2
"closed to experience, unconscientious, highly introverted, agreeable and neurotic",1,4,2,1,2,1,1,2,2,2,2,5,1,2,1,1,4,4,2,2,2,4,2,1,1,1,4,2,1,2,1,2,2,2,1,2,3,4,2,1,2,4,2,2,4,2,3,2,1,1
"closed to experience, unconscientious, slightly introverted, agreeable and neurotic",2,4,2,1,2,2,2,2,2,2,2,5,1,2,1,2,,2,2,1,1,4,2,1,1,1,4,2,1,2,1,2,2,2,1,2,4,2,2,1,2,,2,2,4,2,4,2,2,1
"closed to experience, unconscientious, introverted, highly agreeable and neurotic",1,4,2,1,2,2,2,2,2,2,1,5,2,2,1,1,4,4,2,1,2,4,2,1,2,2,4,2,1,2,1,4,1,2,1,2,4,2,2,2,1,4,2,2,4,2,2,2,1,1
"closed to experience, unconscientious, introverted, slightly agreeable and neurotic",1,4,2,1,2,1,1,2,2,2,2,5,1,1,1,1,3,4,2,2,2,2,2,1,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,4,2,2,2,2,1
"closed to experience, unconscientious, introverted, agreeable and highly neurotic",1,4,2,1,1,2,2,4,1,2,1,5,2,1,1,1,4,4,2,2,2,4,2,1,1,1,4,1,1,2,1,2,3,2,2,2,4,4,2,,2,4,2,1,4,2,2,2,1,1
"closed to experience, unconscientious, introverted, agreeable and slightly neurotic",2,4,2,2,2,2,2,2,2,4,2,5,1,2,1,1,4,2,2,5,2,4,2,2,2,1,4,2,2,,2,2,2,2,3,2,4,4,2,2,2,2,2,4,4,2,4,2,2,1
"highly closed to experience, unconscientious, introverted, agreeable and emotionally stable",4,4,2,5,2,2,2,2,4,1,2,5,2,5,1,1,4,2,4,1,2,4,2,4,2,1,3,2,5,2,1,4,1,4,2,2,2,4,5,4,2,1,1,5,4,2,4,2,5,2
"slightly closed to experience, unconscientious, introverted, agreeable and emotionally stable",2,4,2,5,2,1,2,4,4,4,2,4,2,,2,1,4,4,4,2,2,4,2,5,2,1,3,2,5,2,1,2,1,5,2,2,4,4,5,2,2,4,2,4,4,2,4,2,4,2
"closed to experience, highly unconscientious, introverted, agreeable and emotionally stable",1,5,2,4,2,2,2,2,4,1,2,5,2,5,1,1,4,2,5,2,2,4,2,5,2,1,3,1,5,2,2,4,1,4,2,2,4,4,5,2,1,2,1,4,4,2,4,2,4,2
"closed to experience, slightly unconscientious, introverted, agreeable and emotionally stable",4,4,2,5,,1,2,4,4,2,2,5,2,4,1,2,4,4,4,2,1,4,2,4,2,2,3,2,4,2,1,4,2,4,2,1,4,4,5,1,2,3,2,5,4,2,4,2,5,1
"closed to experience, unconscientious, highly introverted, agreeable and emotionally stable",3,4,2,4,2,2,2,2,4,1,2,5,1,5,1,1,4,4,4,2,1,2,2,4,2,1,3,2,5,2,2,4,2,4,2,1,3,4,5,1,2,2,1,5,4,2,2,2,4,2
"closed to experience, unconscientious, slightly introverted, agreeable and emotionally stable",2,4,2,4,2,2,2,2,4,1,2,5,1,4,1,1,4,2,4,2,2,5,2,4,2,1,3,2,5,2,2,4,2,4,2,2,3,4,5,1,2,3,1,4,2,2,4,2,5,2
"closed to experience, unconscientious, introverted, highly agreeable and emotionally stable",1,4,1,4,2,1,2,1,4,1,2,5,1,5,1,1,4,2,4,1,2,4,2,5,2,1,3,2,5,1,1,4,1,4,2,2,4,2,5,1,1,3,2,4,4,2,4,2,4,2
"closed to experience, unconscientious, introverted, slightly agreeable and emotionally stable",2,4,2,5,2,2,2,2,4,1,2,5,2,5,1,1,2,2,4,2,2,5,2,5,2,1,2,2,5,2,1,2,2,5,2,2,2,2,5,,1,1,1,5,4,2,3,2,5,1
"closed to experience, unconscientious, introverted, agreeable and highly emotionally stable",4,4,1,4,2,2,2,4,4,1,2,5,2,5,1,1,4,4,4,2,2,4,2,4,2,1,3,2,5,2,2,4,2,4,2,1,3,4,5,1,2,3,2,5,4,2,2,2,4,2
"closed to experience, unconscientious, introverted, agreeable and slightly emotionally stable",4,4,2,4,2,2,2,4,2,1,3,5,2,4,1,1,4,4,2,1,2,4,2,4,2,1,3,2,4,4,2,4,1,4,2,1,4,4,4,1,2,2,2,4,4,2,4,2,4,1
"highly closed to experience, unconscientious, introverted, antagonistic and neurotic",1,2,1,1,2,2,2,2,1,2,2,2,1,2,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,2,1,1,1,2,1,1,2,1,1
"slightly closed to experience, unconscientious, introverted, antagonistic and neurotic",,1,2,1,2,1,1,2,1,2,1,2,1,2,2,2,1,1,1,2,2,1,2,1,1,2,2,1,1,2,1,2,2,1,1,2,1,2,2,2,2,1,1,1,2,2,1,2,2,2
"closed to experience, highly unconscientious, introverted, antagonistic and neurotic",1,1,1,1,2,2,1,2,1,2,2,2,2,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,2,2,2,2,1,1,1,2,1,1,1,1,1
"closed to experience, slightly unconscientious, introverted, antagonistic and neurotic",2,2,2,1,2,1,1,4,1,2,1,2,1,2,1,2,1,2,2,1,2,2,2,2,1,1,1,2,2,1,1,2,2,2,1,2,2,4,2,1,2,1,1,1,2,2,1,2,2,1
"closed to experience, unconscientious, highly introverted, antagonistic and neurotic",1,2,1,1,2,1,1,2,1,2,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,2,2,1,2,1,1,2,2,2,2,1,1,1,4,1,2,1,2,1
"closed to experience, unconscientious, slightly introverted, antagonistic and neurotic",1,2,2,1,2,2,1,2,1,2,1,2,1,1,2,2,1,2,2,1,1,1,1,1,1,2,1,2,1,2,1,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,1,1,2,1
